Extension,Load
0,0.023453473
0.00188,1.384774617
0.00247,2.899053193
0.00295,4.458199283
0.00338,5.807283833
0.0038,7.225709085
0.00423,8.722652486
0.00461,10.29505489
0.00498,11.89295019
0.0053,13.44801742
0.00573,14.91131018
0.00616,16.29914395
0.00659,17.66556367
0.00697,19.05339744
0.00745,20.46978326
0.00788,21.8494593
0.00831,23.13838059
0.00884,24.64960002
0.00932,26.11595193
0.00981,27.54559406
0.01034,28.96911789
0.0112,30.35593194
0.01259,31.67238558
0.01457,32.98476034
0.01645,34.26858305
0.018,35.60033243
0.01918,36.88109599
0.02068,38.16797785
0.02566,39.01740146
0.03064,40.00652618
0.03563,40.58776443
0.04072,41.25465883
0.04564,40.86818638
0.05073,40.5734884
0.05566,40.65404598
0.06075,40.80496398
0.06568,40.82637802
0.07077,40.62039534
0.0757,40.48885195
0.08073,40.62549393
0.08566,40.82841745
0.0908,40.95384255
0.09573,40.85289064
0.10077,40.97831573
0.10575,41.13025345
0.11079,40.98341432
0.11577,41.02114382
0.1208,40.97117772
0.12573,41.07110991
0.13077,41.14350976
0.1357,41.1710421
0.14073,41.24854053
0.14566,41.26179684
0.15081,41.15268721
0.15563,41.31890095
0.16082,41.35255158
0.16559,41.24956025
0.17068,41.50244987
0.17561,41.47695696
0.18064,41.81040416
0.18568,41.91747437
0.19061,42.07247123
0.1957,42.31822284
0.20068,42.34779461
0.20566,42.48443658
0.21059,42.32842
0.21573,42.52114636
0.22066,42.42427332
0.2257,43.0891283
0.23063,43.10034517
0.23572,43.29613069
0.24064,43.42869379
0.24568,43.80394936
0.25061,44.01503062
0.25575,44.3219652
0.26063,44.4545283
0.26572,44.74514743
0.27059,44.94093294
0.27573,44.98070187
0.28061,45.23257178
0.2857,45.6363794
0.29068,46.09015311
0.29566,46.42971861
0.3007,46.57043945
0.30579,46.94671473
0.31072,47.15779599
0.3157,47.38315327
0.32068,47.28016193
0.32582,47.43311936
0.33075,47.73903423
0.33579,47.96643094
0.34072,48.12346724
0.3458,48.3161936
0.35073,48.60783244
0.35577,48.89641213
0.36075,49.12380884
0.36584,49.24413536
0.37066,49.57758256
0.3758,50.1272096
0.38063,50.35460631
0.38577,50.51776091
0.39064,50.74209847
0.39568,51.23156226
0.40066,51.47629415
0.4057,51.89029893
0.41068,52.37160498
0.41572,52.49906951
0.42064,52.60613971
0.42557,52.61429744
0.43066,52.87636451
0.4357,53.09968236
0.44063,53.48003651
0.44566,53.90525817
0.45064,53.90831732
0.45568,54.14795063
0.46072,54.23666594
0.46559,54.40797826
0.47073,54.41205712
0.47566,54.32130238
0.4807,54.55481739
0.48557,54.6873805
0.49072,54.93619126
0.49559,54.59458633
0.50073,55.02490657
0.50566,55.13299649
0.51059,54.68840022
0.51563,55.16256826
0.52072,55.29411165
0.52564,55.48479858
0.53068,55.8508767
0.53566,55.91919769
0.54075,55.44502965
0.54568,55.84985698
0.55072,55.67242636
0.55564,55.93143428
0.56079,55.9008428
0.56566,55.79071344
0.57075,56.04258335
0.57579,55.96508492
0.58082,56.01811016
0.5857,55.90390194
0.59079,56.15067327
0.59572,56.05583966
0.60081,56.1843239
0.60573,56.17820561
0.61077,55.99363697
0.6157,55.95590747
0.62073,55.94163144
0.62572,55.79479231
0.63075,55.95080889
0.63568,56.03850448
0.64072,55.94061173
0.64564,55.84577812
0.65079,55.73462905
0.65561,55.7121953
0.6607,55.88656677
0.66563,55.92225684
0.67066,55.96304548
0.67564,55.84985698
0.68063,55.54190269
0.68566,55.52048865
0.6907,55.18500201
0.69563,55.30124966
0.70061,54.97086161
0.7057,55.01776856
0.71063,54.46916123
0.71566,54.81892389
0.72075,54.4610035
0.72557,54.41919514
0.73066,54.46916123
0.7357,54.47222038
0.74063,54.46304294
0.74566,54.26113912
0.75059,54.29377004
0.75573,54.43041202
0.76066,54.34883472
0.7657,53.6431911
0.77057,53.78085279
0.77577,53.55141664
0.78059,53.23938348
0.78568,53.49431253
0.79066,53.48105622
0.79575,53.55141664
0.80068,53.30158617
0.80572,53.35665084
0.8107,53.49635197
0.81573,53.44128729
0.82072,53.22306802
0.82575,53.27711298
0.83068,52.94672493
0.83577,52.68771701
0.84075,52.79478721
0.84579,52.91613344
0.85072,52.77643232
0.85575,52.57248908
0.86073,52.7815309
0.86582,52.45114285
0.87064,52.83557586
0.87573,52.8886011
0.88061,52.7754126
0.8857,52.57248908
0.89068,53.04257825
0.89566,52.4103542
0.90064,52.56637078
0.90573,51.74855838
0.91061,51.81076107
0.91564,52.07384785
0.92063,52.3226586
0.92566,52.33999378
0.93059,51.87296375
0.93579,52.42666966
0.94056,52.16154344
0.9457,52.02388175
0.95063,52.69791417
0.95566,52.52864128
0.9607,52.52456241
0.96563,52.09016331
0.97077,52.4419654
0.97564,51.52320109
0.98068,52.02184232
0.98556,52.17581947
0.99075,52.0330592
0.99557,51.88418063
1.00072,51.71286831
1.00559,50.98479093
1.01073,51.28356778
1.01561,51.34882962
1.02064,51.15712297
1.02563,50.81959691
1.03066,50.54529324
1.03564,50.57690445
1.04079,50.20572775
1.04561,49.61225291
1.0507,49.7437963
1.05568,49.43890115
1.06077,49.41850683
1.0657,49.06160616
1.07079,48.90049099
1.07572,48.95861482
1.08081,48.9575951
1.08568,48.68023229
1.09077,49.06670474
1.0957,48.3916526
