Extension,Load
0,0.060163257
0.00283,1.294019874
0.00364,2.665538181
0.00428,4.000346704
0.00492,5.503408401
0.00546,6.879005573
0.00594,8.268878771
0.00637,9.585332402
0.00696,11.09757155
0.00755,12.60267268
0.00814,14.09655693
0.00873,15.55067225
0.00932,16.98133409
0.00996,18.37324673
0.0106,19.73966645
0.01119,21.11118476
0.01173,22.42967782
0.01242,23.88175371
0.01317,25.34096761
0.01387,26.7930435
0.01467,28.22268563
0.01526,29.52180408
0.01596,30.96368281
0.01671,32.36477288
0.01757,33.73323204
0.01891,35.07313915
0.02041,36.36817874
0.02201,37.7244013
0.02469,39.01026344
0.02962,38.40761116
0.03471,37.93140369
0.03958,37.55002983
0.04467,37.36852034
0.0496,37.14418277
0.05464,37.03303371
0.05962,37.10237441
0.0646,37.08198008
0.06964,37.08401952
0.07467,37.12786731
0.07966,37.1706954
0.08464,37.01161967
0.08967,36.94737754
0.09466,36.81685387
0.09969,36.83316933
0.10467,36.84540592
0.1096,36.98714648
0.11458,37.0952364
0.11967,36.94635783
0.1246,36.90352975
0.12964,36.91984521
0.13462,36.94839726
0.13971,36.95247613
0.14464,36.88313542
0.14967,36.81175529
0.1546,36.74649345
0.15974,36.74241459
0.16457,36.50787986
0.16966,36.41406597
0.17464,36.43955887
0.17973,36.51501787
0.18466,36.64962041
0.18974,36.62514722
0.19473,36.67919218
0.19976,36.61596978
0.20469,36.69856679
0.20978,36.84540592
0.21466,36.91066776
0.21974,36.95757471
0.22473,36.963693
0.22976,36.98612676
0.23474,36.84132706
0.23978,36.73935544
0.24466,36.56906283
0.2498,36.55682624
0.25462,36.56600368
0.25971,36.76688778
0.26464,36.99530421
0.26967,37.05444775
0.2746,37.08503923
0.27969,36.97796903
0.28462,36.84132706
0.28971,36.7179414
0.29458,36.70162594
0.29962,36.79136096
0.3046,36.76076948
0.30964,36.76892721
0.31462,36.67205417
0.31976,36.71692168
0.32458,36.62616694
0.32967,36.66593587
0.33466,36.75261175
0.33964,36.88721429
0.34467,36.90454946
0.3496,36.88313542
0.35475,36.96267329
0.35967,36.96471272
0.36466,37.00856052
0.36953,37.08605895
0.37473,37.10645327
0.37955,37.14826164
0.38469,37.17273483
0.38957,37.20434603
0.39471,37.11767015
0.39958,37.14214334
0.40467,36.93310152
0.4096,37.06974349
0.41469,37.1268476
0.41967,37.12276873
0.42476,37.29917964
0.42958,37.32773169
0.43473,37.40624984
0.43971,37.30733737
0.44474,37.44703849
0.44973,37.6367057
0.45476,37.78252512
0.45969,37.81515604
0.46478,37.74377591
0.4696,37.66321833
0.47474,37.48272856
0.47967,37.39605268
0.48471,37.41032871
0.48974,37.53779323
0.49473,37.50822146
0.49966,37.57858188
0.50474,37.67647464
0.50962,37.66321833
0.51471,37.80801803
0.51958,37.85798412
0.52473,37.93242341
0.5296,37.99768524
0.5348,37.94466
0.53957,37.87837845
0.54471,37.87124043
0.54958,37.92426568
0.55462,37.94567972
0.5596,37.94058114
0.56464,37.86512214
0.56967,37.8753193
0.57471,38.08742027
0.57964,38.16695814
0.58457,38.23018054
0.58971,38.24853543
0.59458,38.15166239
0.59973,38.20366792
0.6046,38.20774678
0.60969,38.31991557
0.61462,38.40149286
0.61966,38.36172393
0.62458,38.46267584
0.62967,38.39537457
0.6346,38.25159458
