Extension,Load
0,0.00815773
0.00284,1.335828239
0.00359,2.751194343
0.00424,4.093140879
0.00493,5.464659185
0.00568,6.897360465
0.00643,8.173025447
0.00729,9.479281916
0.00815,10.83754391
0.00884,12.15297783
0.00959,13.45005685
0.01061,14.78588509
0.01158,16.16046254
0.01243,17.44938384
0.01409,18.74952201
0.01613,20.06291649
0.01918,21.34571949
0.02288,22.65605482
0.02786,22.52349171
0.0329,22.85184033
0.03777,22.47352562
0.04029,21.15299312
0.04522,22.45211158
0.05015,22.42457924
0.05524,22.39398775
0.06016,22.4725059
0.06525,23.12308485
0.07018,23.55136565
0.07527,23.41982226
0.0802,23.85320165
0.08524,23.81751159
0.09022,23.07719762
0.0952,23.78488067
0.09906,25.07686111
0.10404,25.80391877
0.10897,26.79814208
0.1124,28.09114224
0.11743,28.75905635
0.12236,28.00140721
0.12745,28.79678585
0.13233,29.64722918
0.13742,30.59658497
0.1424,30.91881529
0.14733,31.96096526
0.15236,32.92765623
0.15488,34.22269582
0.15975,35.26994437
0.16484,36.20400443
0.16983,35.447375
0.17486,36.18462982
0.17979,35.57076066
0.18493,36.84642564
0.18981,36.85356365
0.19479,36.70264565
0.19983,36.70060622
0.20475,37.57042415
0.20984,36.90251003
0.21477,36.63126552
0.21981,36.94227896
0.22484,36.38143505
0.22977,37.07076321
0.2347,36.91984521
0.23979,37.039152
0.24472,36.76994692
0.24986,37.08707867
0.25468,36.94533811
0.25983,37.10237441
0.26475,36.77912437
0.26984,36.6740936
0.27472,36.77708494
0.27938,35.49326223
0.28431,36.61800921
0.2894,37.05852661
0.29427,36.48646582
0.29936,36.31821264
0.30434,36.39877022
0.30933,37.28592333
0.31436,36.85254394
0.3194,36.59149659
0.32433,36.7556709
0.32942,37.18293199
0.33429,36.08571734
0.33879,37.38789495
0.34361,37.4541765
0.34881,37.83249122
0.35363,37.86512214
0.35888,37.43072303
0.36359,37.59591706
0.36879,37.50924118
0.37361,37.35220488
0.3787,37.88959533
0.38374,37.99564581
0.38872,38.21692423
0.3937,38.02827673
0.39874,37.5989762
0.40366,37.71930272
0.40859,37.86104327
0.41374,38.08843999
0.41867,37.52861579
0.42375,38.15472154
0.42868,38.17307643
0.43372,38.1271892
0.4387,38.42494634
0.44368,37.9946261
0.44861,38.31685642
0.4537,38.36784223
0.45863,38.75737382
0.46377,38.84099055
0.46859,38.58198263
0.47374,38.5799432
0.47867,38.6492839
0.48375,38.64316561
0.48863,38.8440497
0.49377,38.80428077
0.4987,38.45757726
0.50379,38.47797158
0.50867,38.61053469
0.51375,38.1455441
0.51874,38.18429331
0.52372,38.79408361
0.52875,39.25499533
0.53379,39.27335023
0.53872,38.93480444
0.54381,38.48612931
0.54868,38.53507569
0.55383,39.03167748
0.5587,39.05819011
0.56384,39.35084866
0.56872,39.08878159
0.57386,38.91746927
0.57863,39.16220116
0.58383,39.47219489
0.5887,38.61257412
0.59374,39.06022954
0.59872,39.26315306
0.60381,38.774709
0.60868,39.34778951
0.61377,39.44058369
0.61865,39.30598115
0.62374,39.49462864
0.62872,39.67205927
0.63365,39.45078085
0.63874,39.9636981
0.64372,39.77912947
0.6487,39.92902775
0.65374,39.38144015
0.65866,40.01876278
0.66365,39.94534321
0.66868,38.86342431
0.67361,39.38755844
0.67875,39.95757981
0.68358,40.01162476
0.68872,39.99326987
0.69365,39.43956397
0.69842,40.72032753
0.70334,39.67919728
0.70843,40.39197891
0.71336,40.26349467
0.7185,39.92698832
0.72338,39.65472409
0.72841,40.14112872
0.7334,40.05853171
0.73838,40.90489617
0.74341,40.62243478
0.74845,41.24956025
0.75343,41.96540103
0.75852,42.70775443
0.7634,42.6995967
0.76854,42.94330888
0.77342,43.46234443
0.77856,43.70809604
0.78343,44.07009529
0.78852,43.58980896
0.7934,44.43209455
0.79854,44.38620732
0.80341,44.08233189
0.80845,43.98749828
0.81338,44.5299873
0.81852,44.19246124
0.8234,44.14657401
0.82854,44.81142898
0.83342,44.73189111
0.83845,44.67580672
0.84338,44.96030755
0.84841,44.10782479
0.8534,45.21931546
0.85849,44.99089903
0.86336,45.34779971
0.86845,44.91849918
0.87333,45.11122555
0.87836,45.93107738
0.88334,46.04018702
0.88833,45.64963571
0.89341,46.06058134
0.89829,45.9198605
0.90343,45.16017192
0.90766,46.4541918
0.91275,46.58777462
0.91763,45.90966334
0.92277,45.63128081
0.9277,46.08403481
0.93279,46.55106484
0.93766,46.183967
0.94275,46.16255296
0.94774,46.6805688
0.95272,46.48988187
0.9577,46.64589845
0.96279,46.64793788
0.96772,46.17376984
0.97281,47.04868635
0.97768,47.06194266
0.98283,47.90320854
0.9877,46.98138508
0.99284,48.04087023
0.99777,48.35188367
1.00286,48.48240735
1.00768,47.98376612
1.01283,48.83624887
1.0177,48.7689476
1.02274,48.92496418
1.02772,48.04290966
1.03281,48.97696971
1.03768,48.82605171
1.04283,48.55786635
1.04775,48.60783244
1.05274,48.72917867
1.05767,49.19314955
1.0627,48.92496418
1.06768,49.33794925
1.07277,48.74651385
1.0777,49.51639959
1.08279,49.1207497
1.08761,49.01775836
1.09265,48.7373364
1.09768,49.43380257
1.10266,49.81109757
1.10775,50.48105112
1.11258,50.56364814
1.11772,51.15406382
1.1227,50.99804724
1.12774,51.1652807
1.13261,50.49124829
1.13775,51.67921767
1.14268,51.4671167
1.14777,50.73903933
1.15265,51.50382649
1.15774,51.93516644
1.16267,51.60069953
1.1677,51.65780363
1.17268,51.96167906
1.17777,52.77439289
1.18265,52.74482112
1.18774,53.13741186
1.19267,52.67242127
1.19781,53.36786772
1.20268,52.34407264
1.20777,52.87024621
1.21275,53.48717452
1.21774,53.48105622
1.22272,52.84373359
1.22781,53.51878572
1.23274,53.41273524
1.23777,53.96746086
1.24275,54.20097587
1.24784,54.3100855
1.25277,54.15508864
1.25786,54.09798453
1.26279,54.64047356
1.26783,54.34169671
1.27275,54.13775346
1.27779,55.07895153
1.28272,54.94128984
1.28786,54.74754376
1.29274,55.00859111
1.29788,55.35937349
1.30259,55.29309193
1.30774,55.60716453
1.31267,54.86175197
1.3177,55.61430254
1.32156,56.89914497
1.32638,57.34578067
1.33152,58.13300159
1.33645,58.28595902
1.34154,57.85767821
1.34642,57.50281697
1.35156,57.92905834
1.35643,58.24415065
1.36158,57.65169553
1.36645,58.27474214
1.37154,59.2159402
1.37652,58.92532108
1.3815,59.23735424
1.38649,60.03273289
1.39158,60.40288988
1.3965,60.30091825
1.40159,61.37977801
1.40652,60.5048615
1.40824,59.22307822
1.41193,60.53239383
1.41681,61.10649406
1.4219,61.15951931
1.42683,60.93212259
1.43186,61.46645389
1.43679,61.46645389
1.44199,61.88963611
1.44654,60.59357681
1.45158,61.58372125
1.4565,62.72478369
1.46159,62.03749497
1.46658,62.77169064
1.47161,62.92974665
1.47654,62.65646271
1.48158,62.51676159
1.4865,62.01404149
1.49154,62.71152738
1.49652,62.85632708
1.50161,63.5619707
1.50649,63.59766077
1.51158,63.6751592
1.5164,64.11669632
1.52149,64.1401498
1.52642,64.25843688
1.53145,64.19419476
1.53654,64.473597
1.54142,64.58168692
1.5465,64.82539909
1.55149,65.16598431
1.55652,65.08542673
1.5614,65.04667751
1.56654,65.29038968
1.57147,65.48107662
1.57656,66.12553726
