Extension,Load
0,0.012236595
0.00482,0.793339214
0.00557,2.150581493
0.0061,3.489468881
0.00664,4.985392565
0.00712,6.579209006
0.0075,7.904840083
0.00782,9.232510592
0.00819,10.52347132
0.00867,12.03978933
0.00921,13.46433288
0.00975,14.88377784
0.01033,16.35522834
0.01087,17.87154635
0.01141,19.38786436
0.01189,20.85727542
0.01237,22.26652323
0.01285,23.62274579
0.01339,25.1074526
0.01398,26.39433446
0.01467,27.74239929
0.01537,29.06497122
0.01623,30.45790357
0.01714,31.82228386
0.01805,33.21827535
0.01944,34.51535438
0.02233,35.79509822
0.02582,34.49597977
0.02962,33.20705848
0.03149,31.9130386
0.03289,30.63839334
0.03707,29.35253119
0.03883,28.06462961
0.04349,29.40861558
0.04425,30.75260155
0.04505,32.10066638
0.04585,33.39468626
0.04703,34.70400188
0.04837,36.03575125
0.05351,36.67307388
0.05844,36.84948479
0.06273,38.13636665
0.0676,38.01604014
0.07269,38.26994947
0.07762,38.14350466
0.08266,38.31787614
0.08769,38.8002019
0.09267,38.97457338
0.09535,40.25125807
0.10023,40.84065405
0.10494,42.12855562
0.10987,41.84099565
0.11501,42.35391291
0.11989,42.28151305
0.12498,42.2274681
0.12996,41.71862971
0.13494,42.37940581
0.13992,42.54154069
0.14501,42.38042553
0.14994,42.25398072
0.15498,42.34167631
0.15996,42.54969842
0.16505,42.64249259
0.16998,42.02148542
0.17507,42.4477268
0.17999,42.98511724
0.18503,42.04187974
0.18996,42.94636803
0.195,42.97899894
0.19992,42.40183957
0.20507,42.98817639
0.20989,42.3600312
0.21503,43.0768917
0.21985,43.04731993
0.225,43.09626631
0.22987,42.97492008
0.23496,43.21251396
0.23994,43.02794532
0.24492,42.99225526
0.24991,43.09626631
0.25494,43.31856444
0.25992,43.24616459
0.26491,43.20537594
0.26994,43.61836101
0.27498,43.32672217
0.27991,43.60714413
0.28489,43.47050216
0.28992,43.41543748
0.29491,42.72203046
0.29994,42.98001866
0.30482,43.0768917
0.30996,43.68770171
0.31489,43.84677744
0.31998,44.09660791
0.32474,42.81788378
0.32898,44.10986422
0.33391,43.89776325
0.33905,44.06907558
0.34398,44.46472547
0.34896,43.40116146
0.35389,44.13637685
0.35908,43.92325616
0.36396,44.26078222
0.36899,44.64113637
0.37398,44.23834847
0.37901,44.5361056
0.384,44.66968843
0.38908,45.1397776
0.39401,44.81958671
0.39905,44.96948499
0.40392,44.83386274
0.40896,44.86139507
0.41394,45.06533832
0.41903,44.75432487
0.42391,45.00517506
0.42905,45.23869007
0.43387,44.28321598
0.43896,44.00687289
0.44389,44.97968215
0.44887,44.61564347
0.45391,44.72271367
0.45889,45.02454967
0.46392,44.95622868
0.46891,44.24854563
0.47389,44.70027991
0.47882,45.24378865
0.48396,45.58131472
0.48889,45.65167514
0.49392,44.89504571
0.49885,44.73393055
0.50394,45.91884079
0.50892,45.61700479
0.51391,46.06262077
0.51883,45.75262704
0.52398,45.62822167
0.52885,46.04324616
0.53394,46.27778089
0.53882,46.30633295
0.54401,46.36445677
