Extension,Load
0,0.035690067
0.00466,1.330729658
0.00557,2.623729816
0.00632,3.927946852
0.00701,5.203611835
0.00776,6.608780776
0.00846,7.987437096
0.0091,9.359975119
0.00975,10.73251314
0.01055,12.06120337
0.01135,13.52449613
0.012,14.99186776
0.01259,16.50206747
0.01312,17.89805897
0.01387,19.2083943
0.01601,20.49629588
0.021,21.1387171
0.02603,20.78895443
0.03096,21.86067617
0.0361,22.24714862
0.04098,22.8059531
0.04607,22.56835923
0.05105,23.1200257
0.05603,22.83450516
0.06096,23.48712353
0.06514,24.77298568
0.07012,25.35116477
0.07473,26.63804663
0.07966,27.05409085
0.08475,26.85422647
0.08967,27.1958314
0.09476,27.07856404
0.09964,26.98780929
0.10473,27.59454044
0.10966,27.05307113
0.11475,27.6485854
0.1178,26.34436836
0.12284,27.24273835
0.12787,26.74613655
0.13285,27.31105933
0.13784,26.80324066
0.14276,27.38141975
0.14791,27.55375179
0.15278,27.07958375
0.15787,27.55885037
0.16275,26.90215313
0.16789,27.88923842
0.17276,28.0891028
0.17785,27.56802782
0.18284,27.74749787
0.18776,28.09726053
0.1928,27.66286143
0.19789,28.07788592
0.20282,27.59352072
0.2078,27.84946949
0.21284,28.10337883
0.21793,27.8749624
0.22285,28.17577868
0.22789,28.41745142
0.23287,28.46843723
0.23796,28.47659496
0.24289,27.79134567
0.24792,28.29916434
0.25291,28.49087099
0.258,28.62547353
0.26287,27.9759143
0.26801,28.66014388
0.27289,29.00786711
0.27792,28.7427409
0.28291,28.50922588
0.28794,29.02112342
0.29287,28.56531027
0.29791,29.44532537
0.30284,28.55307368
0.30793,29.10066129
0.3128,28.87326457
0.31789,28.90283634
0.32282,29.51364635
0.32791,28.97931506
0.33278,28.80392387
0.33787,29.28828907
0.3428,29.24036241
0.34784,29.89807936
0.35282,29.24240184
0.3578,29.59114478
0.36284,30.00922843
0.36782,29.38210296
0.3728,29.92051312
0.37778,30.04287907
0.38287,29.92255255
0.3878,29.81548235
0.39284,30.31820244
0.39787,29.8878822
0.4028,29.65538691
0.40778,30.48747534
0.41287,30.83009998
0.4178,30.23458571
0.42284,29.79610774
0.42776,30.7995085
0.43291,30.24988146
0.43778,30.59760469
0.44282,30.50990909
0.44775,31.00345174
0.45289,30.20807309
0.45776,30.75260155
0.46291,31.13805428
0.46784,30.46912044
0.47292,30.94736735
0.47785,30.81684367
0.48289,31.24716391
0.48787,30.82296197
0.49291,31.3848256
0.49789,31.57041395
0.50293,31.78761351
0.50785,31.07789102
0.51294,31.75702202
0.51792,31.42459454
0.52296,31.27061739
0.52784,31.63873494
0.53292,31.45620574
0.5378,31.71011507
0.54294,31.64077437
0.54776,30.77299588
0.55291,31.18904009
0.55778,32.36681232
0.56287,31.69379962
0.5678,32.11290298
0.57284,31.81718528
0.57782,31.71419394
0.58285,31.81514584
0.58778,31.6550504
0.59282,31.81310641
0.5978,31.90895974
