Extension,Load
0,0.141740554
0.00144,1.543850346
0.00214,2.915368653
0.00273,4.309320716
0.00326,5.71652909
0.00385,7.121698031
0.00439,8.521768392
0.00498,9.917759887
0.00557,11.25664728
0.00627,12.59655438
0.00685,14.04047254
0.00744,15.53945537
0.00803,16.98541296
0.00862,18.29880744
0.00927,19.62647795
0.00985,20.95720761
0.01066,22.39296804
0.01135,23.85116222
0.01189,25.16251727
0.01253,26.47489204
0.01344,27.88515956
0.01425,29.20977092
0.0151,30.57823008
0.01607,31.89468371
0.01698,33.20603876
0.01784,34.56939934
0.01912,35.90726701
0.02089,37.18905029
0.02303,38.48408988
0.02593,39.78422805
0.02839,41.08742537
0.0316,42.42325361
0.03326,43.75806213
0.03514,45.06227917
0.03669,46.410344
0.03809,47.71965962
0.04291,49.01673864
0.04778,49.95691699
0.05287,50.81347861
0.05785,50.94808115
0.06289,51.05107249
0.06776,50.99804724
0.07285,50.92972626
0.07778,50.99804724
0.08287,51.14488638
0.08775,51.11735404
0.09284,51.34067189
0.09776,51.31823813
0.10285,51.36208593
0.10773,51.23156226
0.11287,51.43754493
0.11775,51.41613089
0.12278,51.41715061
0.12771,51.47017585
0.1328,51.52218138
0.13768,51.40695344
0.14277,51.45182096
0.14775,51.51504336
0.15273,51.52727996
0.15771,51.67309938
0.16269,51.74753866
0.16778,51.63740931
0.17276,51.69451342
0.17775,51.7434598
0.18268,51.81076107
0.18782,51.99125083
0.19269,52.19111521
0.19778,52.22986443
0.20277,52.30940229
0.20769,52.15338571
0.21273,52.16460259
0.21777,52.13095196
0.22269,52.35325009
0.22773,52.70097332
0.23266,52.76011686
0.2378,52.86514763
0.24273,52.86616735
0.24776,52.82843785
0.25269,52.85800962
0.25784,52.83557586
0.26266,52.91817287
0.2678,52.86820678
0.27273,52.90899543
0.27782,52.73258452
0.28275,52.77133374
0.28784,52.8631082
0.29277,52.97221783
0.29785,53.11599782
0.30278,53.08846548
0.30787,53.39336063
0.3128,53.45556332
0.31784,53.6809206
0.32282,53.70539379
0.32785,53.76861619
0.33278,53.85223292
0.33787,53.8634498
0.34275,53.77473449
0.34789,53.93584965
0.35266,53.7502613
0.35785,53.83081888
0.36273,54.19281814
0.36776,54.45182606
0.37275,54.56807371
0.37778,54.48445698
0.38271,54.5364625
0.38785,54.54563995
0.39268,54.52728506
0.39771,54.26827714
0.40275,54.37738677
0.40773,54.45692464
0.41271,54.44264861
0.41785,54.46814152
0.42268,54.55379768
0.42776,54.80260843
0.43275,54.84339708
0.43773,54.93823069
0.44276,54.90458006
0.44769,54.97596019
0.45284,55.04224174
0.45771,55.15746968
0.46275,55.25740187
0.46762,55.33592001
0.47282,54.83014077
0.47764,55.18908088
0.48278,55.41341845
0.48766,55.66630807
0.4928,56.07215512
0.49768,56.38112913
0.50277,56.7247735
0.50769,57.06535871
0.51278,57.25706536
0.51776,57.49975782
0.52285,57.53952675
0.52773,57.66597156
0.53282,57.65373497
0.5378,57.6435378
0.54289,57.83422474
0.54782,58.24924923
0.55285,58.56332183
0.55778,58.91104506
0.56287,59.19248673
0.56769,59.35054274
0.57284,59.44741578
0.57777,59.561624
0.5828,59.70336455
0.58778,60.01641743
0.59282,60.16427628
0.59775,60.26930705
0.60289,60.49568405
0.60771,60.70370616
0.6128,61.04327166
0.61768,61.40221176
0.62282,61.68161401
0.62769,61.89677413
0.63289,61.98548944
0.63766,62.23124105
0.6428,62.662581
0.64768,63.05823089
0.65276,63.64456772
0.65775,64.13811036
0.66273,64.41649289
0.66776,64.32573815
0.6728,65.04259864
0.67773,65.36890783
0.68266,65.6309749
0.6878,65.78903091
0.69268,65.51268782
0.69782,66.11432038
0.70269,66.26523838
0.70778,66.31622419
0.71271,66.03886138
0.71769,66.41207752
0.72268,66.61602076
0.72776,67.13607603
0.73269,67.47156266
0.73784,68.2598033
0.74266,68.96136805
0.7478,69.4987585
0.75273,69.79855506
0.75782,69.93519703
0.76275,70.23703303
